Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
IRNS56	IRNS56_IRNS56	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS56_IRNS56_L1_R1.fastq.gz	NA	NA	ERR14964122.fastq.gz	NA	NA
IRN2S57W	IRN2S57W_IRN2S57W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2S57W_IRN2S57W_L1_R1.fastq.gz	NA	NA	ERR14964123.fastq.gz	NA	NA
IRNS58	IRNS58_IRNS58	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS58_IRNS58_L1_R1.fastq.gz	NA	NA	ERR14964124.fastq.gz	NA	NA
IRNC60	IRNC60_IRNC60	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC60_IRNC60_L1_R1.fastq.gz	NA	NA	ERR14964126.fastq.gz	NA	NA
IRN2GC65W	IRN2GC65W_IRN2GC65W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2GC65W_IRN2GC65W_L1_R1.fastq.gz	NA	NA	ERR14964132.fastq.gz	NA	NA
IRNGC68W	IRNGC68W_IRNGC68W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC68W_IRNGC68W_L1_R1.fastq.gz	NA	NA	ERR14964137.fastq.gz	NA	NA
IRNS70	IRNS70_IRNS70	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS70_IRNS70_L1_R1.fastq.gz	NA	NA	ERR14964139.fastq.gz	NA	NA
IRNS73	IRNS73_IRNS73	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS73_IRNS73_L1_R1.fastq.gz	NA	NA	ERR14964142.fastq.gz	NA	NA
IRNC74	IRNC74_IRNC74	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC74_IRNC74_L1_R1.fastq.gz	NA	NA	ERR14964143.fastq.gz	NA	NA
IRNC85	IRNC85_IRNC85	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC85_IRNC85_L1_R1.fastq.gz	NA	NA	ERR14964154.fastq.gz	NA	NA
2IRNS21	2IRNS21_2IRNS21	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/2IRNS21_2IRNS21_L1_R1.fastq.gz	NA	NA	ERR15001245.fastq.gz	NA	NA
2IRNS28	2IRNS28_2IRNS28	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/2IRNS28_2IRNS28_L1_R1.fastq.gz	NA	NA	ERR15001247.fastq.gz	NA	NA
IRN2GC23	IRN2GC23_IRN2GC23	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2GC23_IRN2GC23_L1_R1.fastq.gz	NA	NA	ERR15001248.fastq.gz	NA	NA
IRN2GC25	IRN2GC25_IRN2GC25	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2GC25_IRN2GC25_L1_R1.fastq.gz	NA	NA	ERR15001250.fastq.gz	NA	NA
IRN2GC34	IRN2GC34_IRN2GC34	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2GC34_IRN2GC34_L1_R1.fastq.gz	NA	NA	ERR15001251.fastq.gz	NA	NA
IRN2GC68	IRN2GC68_IRN2GC68	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2GC68_IRN2GC68_L1_R1.fastq.gz	NA	NA	ERR15001254.fastq.gz	NA	NA
