Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
I1583	I1583_ERS12753355	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1583_ERS12753355_L1_R1.fastq.gz	NA	NA	ERR10087289.fastq.gz	NA	NA
I1583	I1583_ERS12753356	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1583_ERS12753356_L1_R1.fastq.gz	NA	NA	ERR10087290.fastq.gz	NA	NA
I1583	I1583_ERS12753357	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1583_ERS12753357_L1_R1.fastq.gz	NA	NA	ERR10087291.fastq.gz	NA	NA
I1633	I1633_ERS12753362	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1633_ERS12753362_L1_R1.fastq.gz	NA	NA	ERR10087296.fastq.gz	NA	NA
I1734	I1734_ERS12753365	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1734_ERS12753365_L1_R1.fastq.gz	NA	NA	ERR10087299.fastq.gz	NA	NA
I1734	I1734_ERS12753366	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1734_ERS12753366_L1_R1.fastq.gz	NA	NA	ERR10087300.fastq.gz	NA	NA
I1734	I1734_ERS12753367	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1734_ERS12753367_L1_R1.fastq.gz	NA	NA	ERR10087301.fastq.gz	NA	NA
I1734	I1734_ERS12753368	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1734_ERS12753368_L1_R1.fastq.gz	NA	NA	ERR10087302.fastq.gz	NA	NA
I1960	I1960_ERS12753370	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1960_ERS12753370_L1_R1.fastq.gz	NA	NA	ERR10087304.fastq.gz	NA	NA
I1961	I1961_ERS12753376	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1961_ERS12753376_L1_R1.fastq.gz	NA	NA	ERR10087310.fastq.gz	NA	NA
I1965	I1965_ERS12753378	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1965_ERS12753378_L1_R1.fastq.gz	NA	NA	ERR10087312.fastq.gz	NA	NA
I1965	I1965_ERS12753379	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1965_ERS12753379_L1_R1.fastq.gz	NA	NA	ERR10087313.fastq.gz	NA	NA
I20703	I20703_ERS12753381	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20703_ERS12753381_L1_R1.fastq.gz	NA	NA	ERR10087315.fastq.gz	NA	NA
