Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
MA2212	MA2212_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2212_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564022.fastq.gz	NA	NA
MA2213	MA2213_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2213_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564021.fastq.gz	NA	NA
RISE515	RISE515_RISE515	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RISE515_RISE515_L1_R1.fastq.gz	NA	NA	ERR2573059.fastq.gz	NA	NA
RISE516	RISE516_RISE516	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RISE516_RISE516_L1_R1.fastq.gz	NA	NA	ERR2573060.fastq.gz	NA	NA
RISE662	RISE662_RISE662	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RISE662_RISE662_L1_R1.fastq.gz	NA	NA	ERR2573061.fastq.gz	NA	NA
RISE664	RISE664_RISE664	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RISE664_RISE664_L1_R1.fastq.gz	NA	NA	ERR2573062.fastq.gz	NA	NA
RISE667	RISE667_RISE667	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RISE667_RISE667_L1_R1.fastq.gz	NA	NA	ERR2573063.fastq.gz	NA	NA
RISE670	RISE670_RISE670	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RISE670_RISE670_L1_R1.fastq.gz	NA	NA	ERR2573064.fastq.gz	NA	NA
RISE671	RISE671_RISE671	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RISE671_RISE671_L1_R1.fastq.gz	NA	NA	ERR2573065.fastq.gz	NA	NA
RISE672	RISE672_RISE672	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RISE672_RISE672_L1_R1.fastq.gz	NA	NA	ERR2573066.fastq.gz	NA	NA
